transactionId:ID(Transaction),transactionType,transactionDate:date,acceptanceDateTime:datetime,reportingOwnerRelationship,transactionShare:double,pricePerShare:double,totalValue:double,sharesOwnedFollowingTransaction:double,:LABEL
3400,Buy,2016-12-27,2016-12-29T09:42:49, director,1679.0,2.68,4499.72,298498.0,Transaction
3401,Buy,2016-12-27,2016-12-29T09:32:11, director,1293.0,3.48,4499.64,67321.0,Transaction
3402,Buy,2016-12-22,2016-12-29T09:15:15, director,3829.0,5.55,21250.9,3829.0,Transaction
3403,Buy,2016-12-28,2016-12-29T09:13:04, 10% owner,16667.0,4.94,82335.0,16667.0,Transaction
3404,Buy,2016-12-27,2016-12-29T08:58:01, director,1293.0,3.48,4499.64,4204.0,Transaction
3405,Buy,2016-12-27,2016-12-29T07:30:58, 10% owner,57060.0,5.15,293859.0,12342400.0,Transaction
3406,Buy,2016-12-23,2016-12-28T21:57:04, 10% owner,1079230.0,0.5,539615.0,4579230.0,Transaction
3407,Sell,2016-12-28,2016-12-28T21:53:39, director officer,15000.0,10.37,155550.0,203828.0,Transaction
3408,Sell,2016-12-23,2016-12-28T21:51:50, officer,11642.0,36.0,419112.0,18278.0,Transaction
3409,Buy,2016-12-23,2016-12-28T21:51:50, officer,29679.0,36.5486,1084730.0,29920.0,Transaction
3410,Sell,2016-12-23,2016-12-28T21:50:38, officer,4913.0,36.0,176868.0,11438.0,Transaction
3411,Sell,2016-12-23,2016-12-28T21:49:30, officer,22.0,36.0,792.0,5901.0,Transaction
3412,Buy,2016-12-23,2016-12-28T21:49:30, officer,8095.0,36.5486,295861.0,8171.0,Transaction
3413,Sell,2016-12-23,2016-12-28T21:48:02, officer,322.0,36.0,11592.0,48451.0,Transaction
3414,Buy,2016-12-23,2016-12-28T21:46:17, officer,10793.0,36.5486,394469.0,10873.0,Transaction
3415,Sell,2016-12-23,2016-12-28T21:44:57,,2248.0,36.0,80928.0,5910.0,Transaction
3416,Buy,2016-12-23,2016-12-28T21:44:57,,8095.0,36.5486,295861.0,8158.0,Transaction
3417,Sell,2016-12-23,2016-12-28T21:42:14, officer,24.0,36.0,864.0,7857.0,Transaction
3418,Sell,2016-12-23,2016-12-28T21:39:56, officer,2248.0,36.0,80928.0,5931.0,Transaction
3419,Sell,2016-12-23,2016-12-28T21:39:56, officer,24.0,36.0,864.0,5907.0,Transaction
3420,Buy,2016-12-23,2016-12-28T21:38:54, officer,29679.0,36.5486,1084730.0,29908.0,Transaction
3421,Sell,2016-12-28,2016-12-28T21:19:49, director officer,7500.0,10.37,77775.0,386419.0,Transaction
3422,Sell,2016-12-27,2016-12-28T21:19:04, director officer,8000.0,10.1243,80994.4,393919.0,Transaction
3423,Sell,2016-12-27,2016-12-28T20:57:24, officer,700.0,356.246,249372.0,38646.0,Transaction
3424,Sell,2016-12-27,2016-12-28T20:41:51, director officer 10% owner,10000.0,25.59,255900.0,1160770.0,Transaction
3425,Sell,2016-12-27,2016-12-28T20:35:12, director officer,199433.0,33.77,6734850.0,1481880.0,Transaction
3426,Buy,2016-12-27,2016-12-28T20:29:05, director officer,200.0,5.26,1052.0,525443.0,Transaction
3427,Sell,2016-12-23,2016-12-28T20:29:05, director officer,30647.0,8.62,264177.0,514619.0,Transaction
3428,Buy,2016-12-23,2016-12-28T20:29:05, director officer,6320.0,1.22,7710.4,520939.0,Transaction
3429,Buy,2016-12-23,2016-12-28T20:29:05, director officer,2933.0,5.5,16131.5,542362.0,Transaction
3430,Buy,2016-12-27,2016-12-28T20:29:05, director officer,215.0,5.5,1182.5,525858.0,Transaction
3431,Buy,2016-12-27,2016-12-28T20:29:05, director officer,3571.0,4.32,15426.7,525243.0,Transaction
3432,Buy,2016-12-23,2016-12-28T20:29:05, director officer,3000.0,5.26,15780.0,536527.0,Transaction
3433,Sell,2016-12-27,2016-12-28T20:29:05, director officer,11439.0,8.42,96316.4,514619.0,Transaction
3434,Buy,2016-12-23,2016-12-28T20:24:06, 10% owner,150000.0,0.69,103500.0,43342500.0,Transaction
3435,Sell,2016-12-26,2016-12-28T20:12:33, other,2041.0,19.92,40656.7,98817.0,Transaction
3436,Sell,2016-12-24,2016-12-28T20:12:01, officer,635.0,19.92,12649.2,16656.0,Transaction
3437,Sell,2016-12-24,2016-12-28T20:10:54, officer,1094.0,19.92,21792.5,51954.0,Transaction
3438,Buy,2016-12-27,2016-12-28T19:57:53, officer,50000.0,0.7117,35585.0,1807470.0,Transaction
3439,Buy,2016-12-27,2016-12-28T19:55:49, director,30000.0,0.72,21600.0,80000.0,Transaction
3440,Buy,2016-12-27,2016-12-28T19:53:27, 10% owner,400.0,2.88,1152.0,1760630.0,Transaction
3441,Sell,2016-12-15,2016-12-28T19:36:00,,1526.0,13.8,21058.8,2290.0,Transaction
3442,Sell,2016-12-23,2016-12-28T19:30:42,,1055.0,33.25,35078.8,22793.0,Transaction
3443,Sell,2016-12-27,2016-12-28T19:25:08, officer,2240.0,51.05,114352.0,0.0,Transaction
3444,Sell,2016-12-28,2016-12-28T18:51:51, director officer 10% owner,12300.0,69.323,852673.0,34170700.0,Transaction
3445,Sell,2016-12-28,2016-12-28T18:51:51, director officer 10% owner,200.0,70.05,14010.0,34170500.0,Transaction
3446,Sell,2016-12-28,2016-12-28T18:48:22, officer,2935.0,69.85,205010.0,230.0,Transaction
3447,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,3100.0,796.017,2467650.0,19561200.0,Transaction
3448,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,300.0,788.35,236505.0,19576400.0,Transaction
3449,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,1303.0,815.153,1062140.0,0.0,Transaction
3450,Buy,2016-12-27,2016-12-29T17:46:20, officer,10.0,58.73,587.3,1380.0,Transaction
3451,Buy,2016-12-27,2016-12-29T17:44:44, officer,45.0,58.73,2625.23,6168.0,Transaction
3452,Sell,2016-12-27,2016-12-29T17:43:30,,845.0,48.175,40707.9,3532.0,Transaction
3453,Buy,2016-12-28,2016-12-29T17:40:24, officer,2476.0,15.41,38155.2,27739.0,Transaction
3454,Sell,2016-12-21,2016-12-29T17:40:16, officer,6064.0,23.85,144626.0,228893.0,Transaction
3455,Sell,2016-12-29,2016-12-29T17:39:25, 10% owner,75000.0,35.147,2636020.0,5393200.0,Transaction
3456,Sell,2016-12-27,2016-12-29T17:39:25, 10% owner,100000.0,36.1132,3611320.0,5518200.0,Transaction
3457,Sell,2016-12-28,2016-12-29T17:35:51, other,646.0,36.87,23818.0,19703.0,Transaction
3458,Buy,2016-12-29,2016-12-29T17:34:46, officer,2000.0,11.67,23340.0,2000.0,Transaction
3459,Buy,2017-12-27,2016-12-29T17:33:08, director officer,60000.0,1.23,73800.0,929719.0,Transaction
3460,Buy,2016-12-27,2016-12-29T17:32:06, officer,5167.0,13.13,67842.7,247074.0,Transaction
3461,Buy,2016-12-28,2016-12-29T17:32:06, officer,5139.0,13.13,67475.1,247046.0,Transaction
3462,Sell,2016-12-21,2016-12-29T17:31:47, officer,42.0,0.0167,0.7014,23163.0,Transaction
3463,Sell,2016-12-27,2016-12-29T17:26:53, officer,6000.0,41.27,247620.0,23814.0,Transaction
3464,Buy,2016-12-13,2016-12-29T17:26:47, officer,25000.0,19.3,482500.0,175000.0,Transaction
3465,Buy,2016-12-29,2016-12-29T17:23:36,,3727.0,7.63,28437.0,3727.0,Transaction
3466,Sell,2016-12-28,2016-12-29T17:20:46, officer,4796.0,36.87,176829.0,17567.0,Transaction
3467,Sell,2016-12-21,2016-12-29T17:19:50, officer,57.0,0.0167,0.9519,25263.0,Transaction
3468,Sell,2016-12-21,2016-12-29T17:17:34, director officer,7754.0,23.85,184933.0,155183.0,Transaction
3469,Buy,2016-12-28,2016-12-29T17:14:55,,50000.0,5.873,293650.0,432900.0,Transaction
3470,Buy,2016-12-27,2016-12-29T17:14:32, director,7887.0,19.77,155926.0,462747.0,Transaction
3471,Sell,2016-12-27,2016-12-29T17:14:32, director,7887.0,19.77,155926.0,7693310.0,Transaction
3472,Buy,2016-12-29,2016-12-29T17:14:16, officer other,50000.0,5.867,293350.0,498900.0,Transaction
3473,Sell,2016-12-28,2016-12-29T17:11:16,,19500.0,34.7685,677986.0,45869.0,Transaction
3474,Buy,2016-12-28,2016-12-29T17:11:16,,19500.0,2.5,48750.0,65369.0,Transaction
3475,Sell,2016-12-27,2016-12-29T16:56:45,,995.0,8.19,8149.05,387962.0,Transaction
3476,Sell,2016-12-28,2016-12-29T16:55:27, 10% owner,104.0,51.25,5330.0,1213040.0,Transaction
3477,Sell,2016-12-29,2016-12-29T16:55:27, 10% owner,305.0,51.125,15593.1,1212670.0,Transaction
3478,Sell,2016-12-27,2016-12-29T16:53:26,,1755.0,8.19,14373.5,379277.0,Transaction
3479,Buy,2016-12-29,2016-12-29T16:53:06, director officer,1696.0,58.95,99979.2,158444.0,Transaction
3480,Sell,2016-12-29,2016-12-29T16:52:02, director officer,5000.0,5.71,28550.0,391983.0,Transaction
3481,Buy,2016-12-28,2016-12-29T16:51:13, director other,7156.0,1.4,10018.4,130000.0,Transaction
3482,Sell,2016-12-27,2016-12-29T16:49:03, officer,2500.0,44.4653,111163.0,86385.0,Transaction
3483,Sell,2016-12-28,2016-12-29T16:49:03, officer,3300.0,43.897,144860.0,83085.0,Transaction
3484,Sell,2016-12-27,2016-12-29T16:49:03, officer,2500.0,44.4208,111052.0,88885.0,Transaction
3485,Sell,2016-12-29,2016-12-29T16:49:03, officer,887.0,44.25,39249.8,91401.0,Transaction
3486,Buy,2016-12-27,2016-12-29T16:47:50, director,46.0,58.73,2707.45,6409.0,Transaction
3487,Sell,2016-12-27,2016-12-29T16:29:00, director,800.0,19.41,15528.0,48794.0,Transaction
3488,Buy,2016-12-27,2016-12-29T16:28:07, director 10% owner,1099840.0,15.6,17157500.0,3300500.0,Transaction
3489,Sell,2016-12-28,2016-12-29T16:27:36, 10% owner,430.0,100000.0,43000000.0,0.0,Transaction
3490,Sell,2016-12-27,2016-12-29T16:27:19, director,1099840.0,15.6,17157500.0,0.0,Transaction
3491,Sell,2016-12-29,2016-12-29T16:23:06, officer,70000.0,0.0257,1799.0,26325.0,Transaction
3492,Sell,2016-12-27,2016-12-29T16:22:35, 10% owner,26635.0,118.041,3144040.0,624008.0,Transaction
3493,Buy,2016-12-28,2016-12-29T16:20:18, director officer,21591.0,23.22,501343.0,12803300.0,Transaction
3494,Buy,2016-12-28,2016-12-29T16:20:14, director,27.0,23.22,626.94,31379.0,Transaction
3495,Buy,2016-12-28,2016-12-29T16:20:11, director 10% owner,4610.0,23.22,107044.0,6323680.0,Transaction
3496,Sell,2016-12-29,2016-12-29T16:19:32, director,3600.0,84.6143,304611.0,17081.0,Transaction
3497,Sell,2016-12-28,2016-12-29T15:58:56, other,390.0,8.8868,3465.85,0.0,Transaction
3498,Sell,2016-12-29,2016-12-29T15:52:47, other,530.0,9.45,5008.5,11052.0,Transaction
3499,Sell,2016-12-27,2016-12-29T15:42:20,,212.0,789.91,167461.0,812.0,Transaction
3500,Sell,2016-12-28,2016-12-29T14:44:52, officer,2105.0,25.07,52772.4,65927.0,Transaction
3501,Buy,2016-12-28,2016-12-29T14:29:19, director officer,1150.0,1.45,1667.5,9224740.0,Transaction
3502,Sell,2016-12-28,2016-12-29T14:18:25,,384.0,37.3,14323.2,5057.0,Transaction
3503,Sell,2016-12-28,2016-12-29T14:18:25,,220.0,37.3,8206.0,4791.0,Transaction
3504,Buy,2016-12-27,2016-12-29T14:07:25,,11400000.0,0.0001,1140.0,12000000.0,Transaction
3505,Buy,2016-12-27,2016-12-29T13:49:52, officer,49.0,32.81,1607.69,190.0,Transaction
3506,Buy,2016-12-28,2016-12-29T13:45:35, officer,1333.0,16.88,22501.0,37048.0,Transaction
3507,Sell,2016-12-28,2016-12-29T13:45:35, officer,614.0,31.15,19126.1,37452.0,Transaction
3508,Sell,2016-12-28,2016-12-29T13:45:35, officer,194.0,31.15,6043.1,36132.0,Transaction
3509,Sell,2016-12-28,2016-12-29T13:45:35, officer,402.0,31.15,12522.3,38326.0,Transaction
3510,Sell,2016-12-28,2016-12-29T13:45:35, officer,284.0,31.15,8846.6,38061.0,Transaction
3511,Sell,2016-12-28,2016-12-29T13:45:35, officer,1107.0,31.15,34483.1,38345.0,Transaction
3512,Buy,2016-12-28,2016-12-29T13:45:35, officer,2000.0,17.235,34470.0,39452.0,Transaction
3513,Sell,2016-12-28,2016-12-29T13:45:35, officer,722.0,31.15,22490.3,36326.0,Transaction
3514,Buy,2016-12-27,2016-12-29T13:42:53, officer,195.0,95.76,18645.0,4159.0,Transaction
3515,Sell,2016-12-28,2016-12-29T13:38:04, director,1794.0,82.36,147754.0,0.0,Transaction
3516,Buy,2016-12-27,2016-12-29T13:38:03, officer,100.0,28.31,2831.0,4290.0,Transaction
3517,Buy,2016-12-17,2016-12-29T13:37:35, officer,693.0,82.37,57082.4,19240.0,Transaction
3518,Sell,2016-12-17,2016-12-29T13:37:35, officer,291.0,82.37,23969.7,18949.0,Transaction
3519,Sell,2016-12-16,2016-12-29T13:37:35, officer,616.0,82.37,50739.9,0.0,Transaction
3520,Sell,2016-12-19,2016-12-29T13:37:35, officer,6875.0,82.37,566294.0,20625.0,Transaction
3521,Sell,2016-12-19,2016-12-29T13:37:35, officer,17602.0,82.37,1449880.0,21972.0,Transaction
3522,Sell,2016-12-17,2016-12-29T13:37:35, officer,693.0,82.37,57082.4,0.0,Transaction
3523,Sell,2016-12-28,2016-12-29T13:34:35, other,11667.0,28.04,327143.0,35891.0,Transaction
3524,Buy,2016-12-28,2016-12-29T13:34:35, other,11667.0,12.19,142221.0,47558.0,Transaction
3525,Sell,2016-12-28,2016-12-29T13:33:31, other,139474.0,0.14,19526.4,1499100.0,Transaction
3526,Sell,2016-12-27,2016-12-29T13:31:25, officer,25300.0,22.5874,571461.0,51235.0,Transaction
3527,Sell,2016-12-23,2016-12-29T13:22:03, director,916.0,10.8,9892.8,62332.0,Transaction
3528,Sell,2016-12-28,2016-12-29T13:21:42, other,700.0,161.134,112794.0,20926.0,Transaction
3529,Sell,2016-12-28,2016-12-29T13:10:38,,1776.0,37.85,67221.6,7970.0,Transaction
3530,Buy,2016-12-22,2016-12-29T12:54:07, officer,3500.0,11.79,41265.0,3500.0,Transaction
3531,Sell,2016-12-12,2016-12-29T12:53:26, officer,5400.0,59.0,318600.0,62946.0,Transaction
3532,Buy,2016-12-28,2016-12-29T12:27:33, officer,15.0,42.55,649.441,1003.0,Transaction
3533,Buy,2016-12-28,2016-12-29T12:26:45, officer,13.0,42.55,539.151,233.0,Transaction
3534,Sell,2016-12-27,2016-12-29T12:18:09, director officer 10% owner,1973.0,76.8515,151628.0,1883090.0,Transaction
3535,Sell,2016-12-27,2016-12-29T12:18:09, director officer 10% owner,1027.0,77.1534,79236.5,1882060.0,Transaction
3536,Buy,2016-12-27,2016-12-29T11:43:13, director,1293.0,3.48,4499.64,14470.0,Transaction
3537,Sell,2016-12-28,2016-12-29T11:27:46, director,36000.0,9.26,333360.0,273360.0,Transaction
3538,Sell,2016-12-27,2016-12-29T10:56:56, officer,1500.0,3.65,5475.0,152725.0,Transaction
3539,Sell,2016-12-27,2016-12-29T10:49:29, director officer,500.0,67.585,33792.5,144809.0,Transaction
3540,Sell,2016-12-29,2016-12-29T10:37:15, director,600.0,24.3,14580.0,15452.0,Transaction
3541,Buy,2016-12-27,2016-12-29T10:32:25, director other,1293.0,3.48,4499.64,36712.0,Transaction
3542,Sell,2016-12-27,2016-12-29T10:31:17, director,57750.0,14.0935,813900.0,0.0,Transaction
3543,Buy,2016-12-27,2016-12-29T10:28:22, 10% owner,23978.0,10.99,263518.0,1889730.0,Transaction
3544,Sell,2016-12-28,2016-12-29T09:52:52, 10% owner,434585.0,31.05,13493900.0,702119.0,Transaction
3545,Buy,2016-12-27,2016-12-29T09:51:41, officer,12500.0,32.49,406125.0,0.0,Transaction
3546,Sell,2016-12-27,2016-12-29T09:51:41, officer,12500.0,49.93,624125.0,32979.0,Transaction
3547,Buy,2016-12-23,2016-12-29T09:50:31, officer,74.0,25.4,1875.0,86219.0,Transaction
3548,Buy,2016-12-23,2016-12-29T09:48:52, officer,227.0,25.4,5769.23,368203.0,Transaction
3549,Buy,2016-12-27,2016-12-29T09:45:29,,8988.0,1.2975,11661.9,44543.0,Transaction
3550,Sell,2016-12-28,2016-12-29T09:39:39,,600.0,84.41,50646.0,15104.0,Transaction
3551,Sell,2016-12-28,2016-12-29T09:18:27, officer,339.0,33.4,11322.6,18050.0,Transaction
3552,Buy,2016-12-22,2016-12-29T09:13:04, 10% owner,2253.0,5.55,12504.2,2253.0,Transaction
3553,Buy,2016-12-27,2016-12-29T09:09:38, director,1679.0,2.68,4499.72,18896.0,Transaction
3554,Buy,2016-12-27,2016-12-29T08:41:27, director,50000.0,15.8849,794245.0,450085.0,Transaction
3555,Buy,2016-12-23,2016-12-28T21:57:44, officer,300000.0,0.5,150000.0,300000.0,Transaction
3556,Buy,2016-12-23,2016-12-28T21:57:04, 10% owner,4200000.0,0.5,2100000.0,4200000.0,Transaction
3557,Sell,2016-12-28,2016-12-28T21:53:39, director officer,7500.0,10.37,77775.0,196328.0,Transaction
3558,Sell,2016-12-23,2016-12-28T21:51:50, officer,103.0,36.0,3708.0,18175.0,Transaction
3559,Buy,2016-12-23,2016-12-28T21:50:38, officer,16189.0,36.5486,591685.0,16351.0,Transaction
3560,Sell,2016-12-23,2016-12-28T21:50:38, officer,69.0,36.0,2484.0,11369.0,Transaction
3561,Sell,2016-12-23,2016-12-28T21:49:30, officer,2248.0,36.0,80928.0,5923.0,Transaction
3562,Buy,2016-12-23,2016-12-28T21:48:02, officer,83640.0,36.5486,3056920.0,84395.0,Transaction
3563,Sell,2016-12-23,2016-12-28T21:48:02, officer,35622.0,36.0,1282390.0,48773.0,Transaction
3564,Sell,2016-12-23,2016-12-28T21:46:17, officer,2997.0,36.0,107892.0,7876.0,Transaction
3565,Sell,2016-12-23,2016-12-28T21:44:57,,18.0,36.0,648.0,5892.0,Transaction
3566,Buy,2016-12-23,2016-12-28T21:42:14, officer,10793.0,36.5486,394469.0,10878.0,Transaction
3567,Sell,2016-12-23,2016-12-28T21:42:14, officer,2997.0,36.0,107892.0,7881.0,Transaction
3568,Buy,2016-12-23,2016-12-28T21:39:56, officer,8095.0,36.5486,295861.0,8179.0,Transaction
3569,Sell,2016-12-23,2016-12-28T21:38:54, officer,11502.0,36.0,414072.0,18406.0,Transaction
3570,Sell,2016-12-27,2016-12-28T21:19:49, director officer,8000.0,10.1243,80994.4,393919.0,Transaction
3571,Sell,2016-12-28,2016-12-28T21:19:04, director officer,7500.0,10.37,77775.0,386419.0,Transaction
3572,Sell,2016-12-27,2016-12-28T20:57:24, officer,1121.0,356.863,400044.0,37525.0,Transaction
3573,Sell,2016-12-27,2016-12-28T20:57:24, officer,679.0,358.227,243236.0,36846.0,Transaction
3574,Buy,2016-12-27,2016-12-28T20:35:12, director officer,285608.0,15.0,4284120.0,1681310.0,Transaction
3575,Buy,2016-12-27,2016-12-28T20:29:05, director officer,200.0,5.5,1100.0,526058.0,Transaction
3576,Buy,2016-12-27,2016-12-28T20:29:05, director officer,3453.0,1.22,4212.66,518072.0,Transaction
3577,Buy,2016-12-23,2016-12-28T20:29:05, director officer,2902.0,5.26,15264.5,539429.0,Transaction
3578,Buy,2016-12-27,2016-12-28T20:29:05, director officer,3600.0,1.22,4392.0,521672.0,Transaction
3579,Buy,2016-12-27,2016-12-28T20:29:05, director officer,200.0,5.26,1052.0,525643.0,Transaction
3580,Buy,2016-12-23,2016-12-28T20:29:05, director officer,6360.0,1.22,7759.2,527299.0,Transaction
3581,Buy,2016-12-23,2016-12-28T20:29:05, director officer,2904.0,5.5,15972.0,545266.0,Transaction
3582,Buy,2016-12-23,2016-12-28T20:29:05, director officer,6228.0,4.32,26905.0,533527.0,Transaction
3583,Sell,2016-12-23,2016-12-28T20:28:58, director officer,100000.0,12.2133,1221330.0,2460340.0,Transaction
3584,Sell,2016-12-23,2016-12-28T20:12:55, officer,3182.0,62.172,197831.0,19097.0,Transaction
3585,Sell,2016-12-24,2016-12-28T20:12:33, other,1332.0,19.92,26533.4,100858.0,Transaction
3586,Sell,2016-12-26,2016-12-28T20:12:01, officer,1001.0,19.92,19939.9,15655.0,Transaction
3587,Sell,2016-12-26,2016-12-28T20:10:54, officer,1675.0,19.92,33366.0,50279.0,Transaction
3588,Buy,2016-12-28,2016-12-28T19:57:53, officer,40000.0,0.7292,29168.0,1847470.0,Transaction
3589,Buy,2016-12-27,2016-12-28T19:53:52, director,30000.0,0.7247,21741.0,50000.0,Transaction
3590,Sell,2016-12-19,2016-12-28T19:36:26, officer,600.0,14.17,8502.0,2883.0,Transaction
3591,Sell,2016-12-23,2016-12-28T19:30:42,,1842.0,33.25,61246.5,21042.0,Transaction
3592,Sell,2016-12-23,2016-12-28T19:30:42,,596.0,33.25,19817.0,17983.0,Transaction
3593,Sell,2016-12-23,2016-12-28T19:04:32, officer,1717.0,6.15,10559.5,9858.0,Transaction
3594,Sell,2016-12-23,2016-12-28T18:51:51, director officer 10% owner,12500.0,69.8065,872581.0,34195500.0,Transaction
3595,Sell,2016-12-27,2016-12-28T18:51:51, director officer 10% owner,12500.0,69.9183,873979.0,34183000.0,Transaction
3596,Sell,2016-12-27,2016-12-28T18:42:58, 10% owner,1303.0,3.23,4208.69,3289880.0,Transaction
3597,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,300.0,806.17,241851.0,16366.0,Transaction
3598,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,1202.0,813.153,977410.0,4134.0,Transaction
3599,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,600.0,790.363,474218.0,19575800.0,Transaction
3600,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,300.0,806.17,241851.0,16366.0,Transaction
3601,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,5734.0,791.724,4539740.0,19570100.0,Transaction
3602,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,300.0,788.35,236505.0,19576400.0,Transaction
3603,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,600.0,808.365,485019.0,15766.0,Transaction
3604,Sell,2016-12-27,2016-12-28T18:37:30, director officer 10% owner,4225.0,792.691,3349120.0,19565800.0,Transaction
3605,Sell,2016-12-27,2016-12-28T18:33:55, officer,23085.0,68.9903,1592640.0,219781.0,Transaction
3606,Sell,2016-12-27,2016-12-28T18:31:10, officer,200000.0,38.1221,7624420.0,240423.0,Transaction
3607,Sell,2016-12-28,2016-12-28T18:31:10, officer,3072.0,38.0,116736.0,240423.0,Transaction
3608,Buy,2016-12-27,2016-12-28T18:31:10, officer,200000.0,3.31,662000.0,440423.0,Transaction
3609,Sell,2016-12-23,2016-12-28T18:23:30, director 10% owner,10000.0,22.13,221300.0,1505000.0,Transaction
3610,Sell,2016-12-27,2016-12-28T18:23:30, director 10% owner,10000.0,22.38,223800.0,1847290.0,Transaction
3611,Sell,2016-12-23,2016-12-28T18:23:30, director 10% owner,10000.0,22.13,221300.0,1512870.0,Transaction
3612,Sell,2016-12-23,2016-12-28T18:23:30, director 10% owner,10000.0,22.13,221300.0,1857290.0,Transaction
3613,Sell,2016-12-27,2016-12-28T18:23:30, director 10% owner,10000.0,22.38,223800.0,940709.0,Transaction
3614,Sell,2016-12-28,2016-12-28T18:23:30, director 10% owner,10000.0,21.73,217300.0,1837290.0,Transaction
3615,Sell,2016-12-23,2016-12-28T18:13:29, director,500.0,80.87,40435.0,0.0,Transaction
3616,Buy,2016-12-27,2016-12-28T18:11:39, 10% owner,3520.0,28.1668,99147.1,15057200.0,Transaction
3617,Sell,2016-12-28,2016-12-28T18:11:16, director officer 10% owner,10000.0,36.21,362100.0,4352680.0,Transaction
3618,Sell,2016-12-23,2016-12-28T18:11:16, director officer 10% owner,10193.0,36.21,369089.0,4352680.0,Transaction
3619,Buy,2016-12-28,2016-12-28T18:11:16, director officer 10% owner,10000.0,36.21,362100.0,4362680.0,Transaction
3620,Buy,2016-12-27,2016-12-28T18:11:16, director officer 10% owner,1800.0,36.21,65178.0,4354480.0,Transaction
3621,Sell,2016-12-22,2016-12-28T18:11:16, director officer 10% owner,10000.0,47.89,478900.0,4352680.0,Transaction
3622,Sell,2016-12-28,2016-12-28T18:11:16, director officer 10% owner,10000.0,47.83,478300.0,4352680.0,Transaction
3623,Sell,2016-12-23,2016-12-28T18:11:16, director officer 10% owner,10193.0,48.0,489264.0,4352680.0,Transaction
